Temp;Press;Alt;AccX;AccY;AccZ;GyrX;GyrY;GyrZ;MagX;MagY;MagZ;Yaw;Pitch;Roll;GpsLat;GpsLong;GpsAlt;GpsSpeed;SIV
47,945;885,032;221,419;0,106;0,763;0,040;68,875;397,750;-17,937;-13,563;-34,500;22,187;128,375;9,125;-92,187;38402509;33703906;1181;9,749;12
47,945;885,269;219,611;0,062;0,676;0,049;57,000;399,812;46,313;-25,375;-34,000;13,250;90,250;12,063;-91,688;38402511;33703905;1179;9,749;12
47,945;885,269;218,025;0,135;0,819;0,367;15,750;402,313;94,750;-32,250;-31,750;-2,688;49,687;18,062;-85,312;38402514;33703902;1176;10,019;12
47,945;885,387;216,519;0,012;0,848;1,178;-8,188;426,313;125,375;-27,875;-28,500;-20,750;11,937;20,750;-71,688;38402516;33703900;1174;10,249;12
47,928;885,234;215,389;-0,016;0,468;1,759;23,500;479,312;181,687;-22,375;-26,250;-31,562;334,437;15,625;-58,250;38402518;33703897;1174;10,590;12
47,928;885,589;214,046;0,044;-0,071;1,811;24,125;519,688;268,937;-0,750;-25,250;-38,188;291,875;6,437;-51,688;38402520;33703895;1174;10,782;12
47,945;885,624;212,839;0,173;-0,058;1,914;-61,625;609,312;300,313;19,500;-29,875;-26,688;243,000;-5,375;-49,313;38402523;33703892;1174;10,988;12
47,928;885,826;211,582;-0,068;0,267;1,787;-161,750;655,125;245,875;20,875;-38,688;-8,000;191,562;-22,313;-53,125;38402523;33703892;1174;10,988;12
47,911;885,910;210,395;-0,584;0,661;1,491;-177,625;584,125;154,062;9,375;-42,250;-4,500;140,562;-35,125;-69,750;38402527;33703887;1174;11,162;12
47,911;886,502;208,752;-0,660;0,598;0,995;-156,375;426,062;133,687;4,250;-43,188;-9,875;91,500;-31,750;-86,250;38402527;33703887;1164;11,162;12
47,911;886,858;206,891;-0,438;0,728;0,938;-143,187;328,250;129,000;3,250;-41,688;-16,375;46,750;-21,000;-89,313;38402529;33703884;1162;11,162;12
47,911;887,095;204,934;-0,057;0,673;0,585;-132,375;333,937;95,937;5,187;-38,375;-23,875;7,375;-12,188;-85,875;38402530;33703881;1160;11,090;12
47,911;887,332;202,889;-0,144;0,837;0,539;-119,188;334,562;52,313;14,688;-35,063;-25,750;333,687;-9,625;-80,375;38402532;33703879;1158;10,558;12
47,911;887,568;200,769;-0,376;0,872;0,480;-83,125;281,750;42,438;26,000;-31,063;-19,750;301,375;-12,125;-75,937;38402533;33703878;1158;9,829;12
47,911;887,687;198,724;-0,348;0,766;0,482;-56,375;235,500;67,063;30,000;-30,750;-11,063;278,750;-13,063;-75,250;38402535;33703876;1154;9,801;12
47,911;887,805;196,769;-0,390;0,669;0,443;-41,375;194,937;96,125;30,000;-32,875;-2,500;256,625;-10,813;-75,563;38402537;33703875;1152;9,632;12
47,911;887,924;194,913;-0,274;0,531;0,605;-26,562;182,000;127,125;27,062;-35,063;2,000;234,250;-5,250;-75,125;38402539;33703873;1152;9,792;12
47,911;888,161;193,018;-0,052;0,515;0,856;-0,562;227,563;152,500;16,062;-38,750;5,750;208,062;2,000;-74,625;38402541;33703871;1152;9,842;12
47,928;888,314;191,182;0,261;0,565;1,152;29,188;286,812;169,625;2,500;-42,187;9,875;176,875;9,438;-73,313;38402544;33703869;1152;9,960;12
47,911;888,398;189,486;0,588;0,575;1,283;58,375;357,875;174,312;-14,375;-40,688;9,000;140,875;14,938;-70,250;38402545;33703867;1152;9,995;12
47,945;888,467;187,941;0,814;0,579;1,373;79,750;421,812;173,437;-28,250;-34,875;-0,250;102,062;16,187;-65,688;38402547;33703865;1152;10,197;12
47,928;888,787;186,246;0,854;0,492;1,269;89,813;479,375;176,687;-31,875;-31,500;-9,188;61,500;12,250;-62,250;38402547;33703865;1141;10,197;12
47,928;889,143;184,361;0,782;0,513;1,137;57,875;512,312;188,625;-25,562;-26,750;-27,375;19,062;5,812;-61,500;38402550;33703862;1139;10,197;12
47,928;889,261;182,558;0,436;0,518;0,920;-16,812;500,438;170,437;10,188;-26,375;-34,500;335,750;-1,125;-62,000;38402551;33703858;1137;10,197;12
47,928;889,380;180,841;0,186;0,558;0,835;-42,938;452,250;149,437;22,000;-27,750;-30,187;282,187;-9,563;-64,750;38402554;33703855;1137;10,079;12
47,928;889,735;178,936;-0,034;0,638;0,729;-59,625;414,813;130,875;28,750;-32,188;-9,688;245,375;-13,438;-68,250;38402554;33703855;1133;10,079;12
47,928;889,853;177,117;-0,172;0,733;0,598;-70,937;382,812;117,375;23,250;-36,563;4,500;209,938;-15,188;-71,875;38402555;33703854;1132;9,140;12
47,928;890,209;175,111;-0,335;0,784;0,514;-81,063;353,375;114,813;9,250;-40,688;9,875;175,437;-14,813;-74,313;38402555;33703854;1130;8,134;12
47,928;890,327;173,197;-0,433;0,779;0,603;-90,312;318,375;124,625;-4,875;-43,250;4,500;142,000;-12,562;-74,375;38402556;33703852;1128;8,010;12
47,928;890,327;171,520;-0,369;0,796;0,882;-87,812;346,063;124,875;-12,250;-42,500;-1,562;108,688;-10,125;-72,625;38402557;33703849;1126;8,184;12
47,928;890,683;169,659;-0,315;0,704;0,805;-77,812;406,437;119,625;-16,687;-40,000;-15,375;73,313;-10,313;-71,625;38402558;33703847;1126;8,265;12
47,928;890,801;167,891;-0,346;0,660;0,641;-81,000;418,687;120,938;-9,688;-35,563;-29,188;40,125;-11,563;-72,125;38402559;33703844;1126;8,454;12
47,928;891,038;166,077;-0,350;0,580;0,520;-97,688;385,625;119,750;7,875;-31,875;-31,750;2,875;-12,250;-72,313;38402559;33703844;1126;8,454;12
47,928;891,275;164,216;-0,451;0,510;0,680;-108,813;329,437;123,125;22,000;-28,062;-26,875;317,750;-12,313;-69,625;38402560;33703839;1117;8,454;12
47,928;891,393;162,447;-0,493;0,463;0,772;-99,375;312,187;136,000;30,000;-28,500;-17,187;289,937;-12,063;-67,375;38402561;33703838;1117;7,319;12
47,928;891,275;161,045;-0,326;0,497;0,943;-89,437;319,187;154,375;30,000;-32,188;-7,000;258,375;-11,188;-65,438;38402561;33703838;1115;7,319;12
47,928;891,630;159,447;-0,179;0,594;1,075;-87,125;392,437;154,375;26,250;-35,500;-2,500;224,375;-11,875;-64,563;38402561;33703838;1113;6,843;12
47,928;891,749;157,922;-0,099;0,745;1,150;-85,813;460,437;131,437;14,063;-40,688;3,688;187,312;-16,062;-66,500;38402563;33703836;1111;6,843;12
47,945;892,020;156,295;-0,245;0,668;0,709;-78,375;500,812;104,813;0,875;-44,000;3,250;146,875;-21,187;-74,313;38402564;33703834;1109;7,006;12
47,928;892,104;154,774;-0,124;0,582;0,220;-99,750;470,063;82,187;-6,375;-43,688;-6,500;103,313;-21,000;-83,812;38402566;33703830;1107;7,982;12
47,928;892,459;153,055;-0,204;0,653;0,069;-135,062;429,375;40,188;-7,500;-42,875;-14,063;60,250;-18,437;-87,313;38402566;33703827;1105;8,141;12
47,928;892,696;151,269;-0,433;0,793;-0,215;-154,062;389,500;0,875;2,000;-39,188;-24,188;22,875;-18,812;-86,312;38402566;33703824;1105;7,701;12
47,928;892,933;149,418;-0,594;0,808;-0,249;-172,937;351,562;-21,437;19,250;-33,375;-23,687;351,562;-22,625;-83,812;38402565;33703823;1105;7,006;12
47,928;893,051;147,639;-0,888;0,897;0,019;-189,187;318,625;-31,812;33,188;-26,375;-16,187;324,812;-28,812;-81,375;38402564;33703822;1105;6,313;12
47,928;893,051;146,072;-0,980;0,860;0,251;-183,625;356,375;-19,125;40,875;-19,500;-0,250;297,438;-35,250;-83,250;38402564;33703820;1097;5,902;12
47,945;893,323;144,407;-0,811;0,729;0,191;-166,812;395,687;-11,312;39,375;-18,687;7,250;264,125;-37,688;-92,938;38402563;33703819;1097;5,636;12
47,928;893,170;143,119;-0,473;0,398;-0,047;-153,312;391,312;-19,687;29,875;-20,875;24,562;224,250;-33,500;-104,313;38402563;33703819;1094;5,636;12
47,928;893,644;141,498;-0,619;0,483;-0,337;-149,750;335,000;-36,125;11,875;-27,250;31,187;183,125;-26,688;-109,250;38402563;33703817;1092;5,636;12
47,928;893,762;139,938;-0,668;0,565;-0,542;-175,187;282,125;-30,937;-2,688;-35,063;24,062;145,812;-21,000;-106,750;38402563;33703816;1090;5,636;12
47,928;893,999;138,308;-0,740;0,675;-0,123;-208,437;275,187;-31,250;-9,750;-42,000;8,563;113,813;-18,375;-97,938;38402564;33703813;1088;5,636;12
47,945;894,389;136,442;-0,934;0,659;0,035;-206,125;332,062;-33,625;-10,188;-43,875;-1,687;83,812;-19,875;-88,750;38402564;33703810;1086;6,513;12
47,928;894,473;134,675;-1,180;0,784;0,053;-200,750;378,125;-8,313;-2,375;-41,688;-19,750;52,500;-24,062;-83,688;38402564;33703807;1086;6,825;12
47,945;894,626;132,939;-0,645;0,754;0,298;-208,750;421,125;2,688;14,000;-33,500;-26,875;17,062;-28,125;-82,812;38402564;33703804;1086;6,823;12
47,945;894,863;131,144;-0,578;0,567;0,197;-154,312;451,187;-55,625;32,750;-24,250;-18,875;328,750;-34,875;-92,750;38402562;33703803;1086;6,423;12
47,928;895,183;129,196;-0,703;0,584;-0,324;-117,875;389,375;-39,250;41,500;-18,062;5,000;290,938;-32,875;-107,062;38402561;33703802;1086;6,065;12
47,928;895,420;127,191;-0,458;0,556;-0,484;-145,125;335,500;-19,875;32,063;-16,250;26,688;248,375;-24,000;-112,125;38402561;33703801;1086;5,645;12
47,928;895,657;125,136;-0,366;0,735;-0,302;-174,250;310,000;-41,438;15,500;-22,875;34,688;207,437;-16,687;-107,750;38402560;33703799;1086;5,993;12
47,928;895,776;123,176;-0,689;0,740;-0,087;-172,812;334,750;-65,375;1,187;-31,375;29,000;173,000;-14,813;-100,125;38402561;33703796;1086;5,969;12
47,928;895,894;121,318;-0,977;0,769;-0,223;-166,312;379,062;-45,625;-6,875;-36,250;22,250;139,625;-16,000;-94,375;38402561;33703796;1072;5,969;12
47,928;896,013;119,565;-0,734;0,763;-0,198;-185,562;379,937;-34,125;-11,563;-41,750;5,375;105,187;-18,062;-89,250;38402562;33703794;1070;5,969;12
47,928;896,131;117,910;-0,599;0,738;0,062;-179,625;402,437;-64,563;-6,562;-42,750;-14,563;73,688;-24,000;-85,625;38402563;33703790;1068;5,969;12
47,945;896,166;116,442;-0,755;0,633;-0,226;-139,125;406,062;-80,813;12,500;-37,188;-23,750;44,125;-32,313;-91,063;38402564;33703786;1066;5,969;12
47,928;896,486;114,824;-0,838;0,623;-0,549;-137,500;327,625;-52,250;30,750;-28,750;-15,750;13,938;-34,625;-101,438;38402563;33703784;1064;5,969;12
47,945;896,758;113,109;-0,634;0,598;-0,589;-177,187;281,188;-38,250;35,563;-26,187;-9,688;341,625;-31,875;-105,313;38402563;33703781;1064;7,932;12
47,928;896,960;111,376;-0,669;0,620;-0,174;-199,375;287,375;-45,813;39,250;-21,500;1,375;308,625;-29,312;-103,000;38402563;33703778;1064;7,893;12
47,928;897,197;109,585;-0,890;0,779;0,003;-195,000;345,750;-49,062;37,063;-21,500;13,875;273,687;-27,875;-100,875;38402563;33703775;1064;8,069;12
47,928;897,434;107,739;-0,747;0,745;-0,151;-188,562;371,750;-50,875;27,750;-23,375;24,875;235,375;-26,063;-100,625;38402562;33703774;1064;7,345;12
47,928;897,434;106,108;-0,628;0,791;-0,115;-182,000;374,687;-66,938;12,750;-30,375;28,563;201,562;-25,187;-100,250;38402562;33703774;1064;7,345;12
47,928;897,552;104,557;-0,720;0,780;-0,169;-163,812;366,125;-82,125;5,062;-34,000;25,875;166,000;-25,812;-100,812;38402562;33703774;1064;7,345;12
47,945;897,706;103,040;-0,872;0,707;-0,346;-151,813;330,125;-70,500;-3,688;-41,063;13,875;132,562;-26,312;-102,625;38402562;33703774;1064;7,345;12
47,928;898,026;101,369;-0,910;0,581;-0,484;-168,687;270,062;-44,000;-2,250;-43,563;0,875;101,313;-25,500;-102,125;38402564;33703768;1050;7,345;12
47,928;898,381;99,503;-0,829;0,441;-0,202;-197,875;242,562;-17,625;2,500;-42,750;-11,375;73,000;-24,437;-96,500;38402564;33703764;1048;7,345;12
47,928;898,618;97,575;-0,952;0,542;-0,016;-216,062;292,938;2,313;10,875;-38,750;-21,688;44,500;-24,188;-88,688;38402565;33703761;1046;7,534;12
47,928;898,737;95,723;-0,971;0,660;0,288;-222,250;369,687;4,750;23,687;-29,687;-25,062;2,000;-27,375;-81,188;38402565;33703759;1044;7,756;12
47,928;898,855;93,956;-0,996;0,661;0,266;-209,562;423,437;-2,500;37,750;-22,187;-13,063;327,250;-32,625;-82,375;38402565;33703756;1041;7,823;12
47,928;898,974;92,274;-0,861;0,565;0,011;-206,500;422,500;-12,875;39,188;-19,687;-3,375;289,250;-35,875;-90,062;38402566;33703753;1041;7,751;12
47,928;899,211;90,542;-0,754;0,464;0,040;-203,312;378,562;-33,938;35,875;-20,375;16,687;250,500;-35,563;-97,250;38402566;33703751;1037;7,514;12
47,911;899,057;89,200;-0,735;0,416;-0,101;-177,687;340,375;-52,563;22,000;-25,562;27,687;214,188;-34,125;-102,625;38402567;33703750;1037;7,043;12
47,928;899,329;87,754;-0,813;0,445;-0,180;-166,312;281,000;-44,438;9,750;-33,250;26,375;184,187;-32,000;-105,375;38402568;33703748;1037;6,780;12
47,911;899,412;86,408;-0,796;0,488;-0,175;-169,250;229,125;-22,187;0,562;-38,750;16,562;153,875;-29,125;-104,000;38402568;33703748;1037;6,780;12
47,928;899,803;84,824;-0,815;0,607;-0,011;-174,500;209,250;2,063;-3,000;-42,063;9,500;126,563;-26,312;-98,750;38402568;33703748;1037;6,780;12
47,911;900,360;82,823;-0,777;0,680;0,057;-176,625;230,937;25,937;-4,062;-44,687;-3,750;99,625;-23,375;-92,125;38402573;33703745;1029;6,780;12
47,928;900,632;80,705;-0,699;0,737;0,121;-186,687;266,937;41,000;-2,000;-42,750;-16,562;71,250;-20,875;-85,188;38402575;33703741;1027;6,780;12
47,928;900,869;78,519;-0,623;0,740;0,404;-190,312;302,375;29,625;6,500;-36,563;-26,875;42,875;-21,250;-77,938;38402576;33703739;1025;6,780;12
47,911;900,834;76,595;-0,782;0,767;0,560;-175,500;337,750;20,687;20,750;-27,750;-30,000;15,500;-26,250;-73,938;38402577;33703737;1023;6,780;12
47,928;900,987;74,730;-0,862;0,611;0,391;-156,375;349,312;36,625;26,250;-24,500;-26,375;346,687;-32,063;-76,688;38402578;33703736;1023;7,475;12
47,928;901,224;72,828;-0,896;0,537;0,341;-161,062;298,750;66,063;39,188;-20,062;-10,875;315,500;-33,125;-81,813;38402579;33703734;1019;7,267;12
47,911;901,189;71,207;-0,769;0,460;0,662;-164,187;289,813;96,813;37,750;-21,875;4,187;282,812;-29,188;-83,187;38402579;33703733;1019;6,838;12
47,911;901,663;69,270;-0,759;0,479;0,820;-159,000;341,812;112,125;30,375;-28,750;14,000;245,937;-23,375;-83,125;38402580;33703732;1019;6,756;12
47,928;901,816;67,386;-0,687;0,520;0,879;-160,687;402,437;114,437;22,000;-33,188;16,187;204,563;-17,687;-81,688;38402580;33703732;1019;6,756;12
47,911;902,136;65,365;-0,537;0,556;0,812;-166,687;456,437;102,438;2,500;-40,875;14,000;160,875;-14,688;-78,500;38402580;33703732;1019;6,756;12
47,911;902,018;63,723;-0,609;0,648;0,613;-175,125;484,938;70,875;-12,188;-42,500;-2,875;118,313;-17,000;-75,125;38402580;33703732;1019;6,756;12
47,911;902,255;62,040;-0,703;0,632;0,309;-182,187;445,063;41,000;-6,187;-39,875;-21,875;79,875;-23,375;-74,250;38402584;33703726;1008;6,756;12
47,911;902,373;60,447;-0,894;0,644;0,290;-180,750;337,625;20,312;11,250;-32,563;-29,500;37,438;-32,063;-76,313;38402585;33703721;1006;7,182;12
47,911;902,492;58,937;-0,886;0,720;0,428;-169,437;269,187;35,813;27,500;-24,500;-27,562;13,063;-35,125;-78,188;38402585;33703721;1004;7,182;12
47,911;902,847;57,238;-0,618;0,691;0,412;-154,687;240,125;54,625;38,500;-19,000;-16,062;346,687;-35,438;-80,062;38402585;33703719;1002;7,149;12
47,911;903,084;55,482;-0,523;0,640;0,246;-147,375;227,563;57,000;40,688;-18,875;-4,187;320,438;-33,813;-81,438;38402585;33703718;1000;6,626;12
47,911;903,202;53,802;-0,645;0,690;0,265;-149,687;191,312;68,313;40,000;-20,062;-0,187;295,312;-31,375;-80,813;38402586;33703716;998;6,595;12
47,911;903,439;52,066;-0,755;0,644;0,522;-146,375;150,625;103,688;35,875;-24,375;7,375;271,687;-27,125;-76,875;38402587;33703715;996;6,536;12
47,911;903,795;50,141;-0,636;0,553;0,772;-130,625;171,875;147,312;29,687;-31,375;8,250;247,500;-20,375;-71,688;38402589;33703714;996;6,438;12
47,911;903,676;48,564;-0,542;0,519;0,908;-115,000;232,312;169,125;18,250;-38,500;7,375;219,500;-13,500;-67,313;38402590;33703712;996;6,480;12
47,911;903,795;47,066;-0,235;0,488;1,094;-100,250;306,062;167,625;3,188;-42,500;2,875;188,250;-9,813;-63,563;38402592;33703711;996;6,658;12
47,911;903,795;45,769;-0,313;0,554;1,172;-81,937;391,937;155,875;-4,500;-44,000;-2,375;155,062;-11,688;-61,688;38402592;33703711;996;6,658;12
47,911;904,268;44,146;-0,386;0,486;0,981;-81,562;419,937;162,500;-12,875;-42,563;-13,563;118,875;-15,750;-64,188;38402593;33703708;988;6,658;12
47,911;904,268;42,711;-0,344;0,561;0,983;-94,813;422,313;162,812;-9,188;-38,188;-26,375;79,813;-17,500;-68,437;38402594;33703706;986;6,658;12
47,911;904,742;40,952;-0,409;0,615;0,981;-100,375;426,937;157,000;4,875;-32,688;-33,000;38,813;-16,812;-72,125;38402595;33703705;984;6,658;12
47,894;904,944;39,160;-0,311;0,622;0,906;-103,438;437,250;149,812;11,375;-31,250;-32,563;356,250;-14,625;-74,500;38402595;33703703;982;6,658;12
47,911;905,097;37,393;-0,237;0,619;0,849;-111,688;426,500;134,750;25,750;-29,375;-22,375;313,938;-12,500;-74,687;38402596;33703702;980;6,538;12
47,911;905,334;35,564;-0,288;0,574;0,557;-115,625;406,625;115,125;29,750;-32,563;-9,063;274,500;-12,313;-73,063;38402596;33703702;978;5,795;12
47,911;905,334;33,941;-0,431;0,686;0,641;-123,313;353,750;101,750;24,562;-36,563;4,687;240,250;-13,625;-70,312;38402598;33703702;978;5,708;12
47,911;905,453;32,393;-0,461;0,546;0,588;-121,188;317,625;97,250;14,250;-40,750;6,875;210,187;-16,000;-67,625;38402599;33703701;974;5,765;12
47,911;905,453;31,046;-0,498;0,556;0,664;-109,250;288,125;99,500;7,000;-42,875;5,062;182,812;-18,562;-66,125;38402601;33703700;972;5,756;12
47,911;905,690;29,629;-0,477;0,624;0,635;-96,000;274,500;110,625;-2,188;-44,062;-2,375;156,375;-20,000;-66,438;38402601;33703700;972;5,756;12
47,911;905,808;28,268;-0,401;0,684;0,533;-94,000;287,375;117,813;-7,000;-42,187;-16,062;119,562;-20,062;-68,437;38402601;33703700;972;5,756;12
47,911;906,163;26,707;-0,493;0,716;0,518;-99,813;309,062;110,563;-7,000;-40,375;-21,500;90,250;-19,937;-70,125;38402604;33703699;972;5,304;12
47,894;906,483;24,984;-0,614;0,565;0,395;-105,250;296,312;116,312;-2,188;-36,375;-29,875;60,000;-19,437;-71,438;38402604;33703699;966;5,304;12
47,911;906,637;23,275;-0,668;0,520;0,471;-121,313;264,687;140,500;6,687;-31,250;-32,063;29,687;-16,625;-70,312;38402605;33703699;964;5,304;12
47,911;906,992;21,368;-0,571;0,465;0,900;-134,125;267,063;165,500;15,875;-28,250;-32,063;359,000;-12,375;-65,750;38402605;33703699;962;5,304;12
47,911;906,992;19,654;-0,473;0,507;1,023;-133,625;338,562;169,750;25,375;-25,375;-28,187;326,438;-11,375;-60,250;38402607;33703700;960;5,304;12
47,911;907,111;18,012;-0,341;0,591;1,052;-136,562;411,188;152,687;28,687;-27,750;-22,875;292,313;-16,750;-57,125;38402609;33703701;958;5,191;12
47,911;906,992;16,703;-0,355;0,681;1,039;-136,562;470,500;112,750;32,000;-29,250;-8,188;257,312;-27,437;-60,875;38402611;33703701;956;5,271;12
47,911;907,348;15,196;-0,581;0,690;0,521;-130,062;467,375;81,562;26,875;-34,375;7,250;220,188;-35,750;-75,688;38402613;33703701;954;5,415;12
47,911;907,703;13,494;-0,501;0,547;0,180;-149,687;412,875;62,812;11,688;-39,500;14,000;178,750;-33,500;-91,250;38402614;33703700;954;5,641;12
47,894;908,023;11,634;-2,208;-3,999;1,176;-178,250;258,375;-4,375;19,750;-43,188;5,062;138,312;-27,437;-94,938;38402616;33703699;954;5,700;12
47,894;908,141;9,837;-1,536;0,238;-1,705;-52,375;-426,875;368,750;27,375;-29,500;8,375;197,500;-84,813;-4,687;38402617;33703698;948;5,617;12
47,894;908,260;8,111;0,702;0,039;-0,980;-23,563;-49,750;-44,000;24,500;-31,000;-10,250;194,000;-57,625;-32,313;38402618;33703698;945;5,365;12
47,894;908,141;6,724;-0,716;-0,474;-0,180;-37,250;-191,000;-37,188;23,250;-30,750;-11,563;198,562;-47,812;-17,750;38402619;33703698;945;5,182;12
47,894;908,141;5,530;0,079;-0,584;0,471;-78,688;248,687;9,000;18,500;-28,250;-19,187;197,625;-46,875;-12,938;38402620;33703698;945;5,206;12
47,877;908,106;4,546;1,005;-0,412;-0,357;2,500;-41,313;13,375;23,250;-27,750;-16,875;192,312;-61,188;-8,813;38402622;33703698;945;5,487;12
47,877;908,225;3,588;-2,454;-0,888;2,000;18,375;-6,500;16,937;24,687;-23,750;-14,750;192,125;-62,187;-8,313;38402622;33703698;945;5,487;12
47,877;908,225;2,765;-1,058;-0,419;-0,392;-7,875;4,187;-4,750;26,562;-24,875;-15,250;192,375;-61,750;-8,250;38402622;33703698;945;5,487;12
47,860;908,189;2,091;-0,836;-0,011;0,469;0,625;-0,937;0,250;26,562;-24,500;-15,250;192,375;-61,750;-8,125;38402626;33703698;935;5,487;12
47,877;908,225;1,481;-0,809;-0,066;0,459;-0,187;-0,187;-0,062;26,562;-24,875;-16,062;192,375;-61,750;-8,125;38402627;33703698;933;5,487;12
47,860;908,189;0,985;-0,796;-0,016;0,251;-1,125;-2,438;0,500;26,187;-24,875;-14,750;190,875;-61,562;-5,812;38402630;33703695;931;5,880;12
47,860;908,308;0,458;-0,927;-0,068;0,533;0,500;-2,188;0,062;26,562;-24,875;-14,375;189,187;-61,562;-5,812;38402630;33703695;929;5,880;12
47,877;908,106;0,159;-0,852;-0,060;0,466;-0,187;0,437;-0,187;25,500;-24,500;-15,687;188,187;-61,562;-5,750;38402630;33703693;927;5,176;12
47,860;908,189;-0,163;-0,837;-0,066;0,513;0,062;-0,250;-0,312;24,687;-24,875;-15,687;187,250;-61,250;-3,500;38402630;33703693;925;4,541;12
47,877;908,343;-0,557;-0,843;-0,066;0,489;0,375;-0,250;-0,062;25,500;-25,187;-14,750;186,625;-60,937;-1,125;38402630;33703692;923;4,245;12
47,877;908,225;-0,824;-0,843;-0,064;0,487;0,062;-0,312;-0,187;25,500;-24,875;-14,375;186,125;-60,750;0,312;38402631;33703691;923;4,187;12
47,877;908,225;-1,060;-0,843;-0,065;0,493;0,000;0,125;0,000;26,187;-24,500;-14,000;185,625;-60,563;1,437;38402631;33703691;923;3,815;12
47,877;908,106;-1,193;-0,843;-0,065;0,493;0,000;-0,125;-0,062;25,062;-24,062;-15,250;185,375;-60,438;2,188;38402632;33703690;923;3,656;12
47,877;908,106;-1,310;-0,844;-0,064;0,495;-0,062;-0,250;0,000;26,187;-25,187;-14,375;184,875;-60,375;2,813;38402632;33703690;923;3,656;12
47,877;908,225;-1,483;-0,844;-0,066;0,487;-0,312;-0,375;0,125;24,687;-24,875;-15,250;184,187;-60,250;3,313;38402632;33703690;923;3,656;12
47,877;908,106;-1,573;-0,843;-0,064;0,490;0,062;-0,062;-0,125;25,750;-24,875;-14,750;184,062;-60,188;3,688;38402633;33703690;913;3,656;12
47,877;908,106;-1,653;-0,844;-0,064;0,494;-0,125;0,000;-0,125;25,750;-24,500;-13,500;183,750;-60,125;4,000;38402633;33703690;911;3,656;12
47,877;908,225;-1,786;-0,842;-0,063;0,489;0,312;0,187;-0,312;24,687;-25,187;-15,250;183,500;-60,125;4,312;38402633;33703689;909;2,869;12
47,894;908,260;-1,925;-0,861;-0,062;0,504;0,312;0,062;-0,187;24,687;-24,500;-15,250;183,250;-60,063;4,562;38402633;33703689;907;2,615;12
47,877;908,106;-1,978;-0,863;-0,065;0,501;-0,062;-0,062;0,125;25,500;-24,875;-14,750;183,125;-60,000;4,750;38402633;33703689;905;2,378;12
47,877;908,225;-2,082;-0,861;-0,065;0,504;0,187;-0,187;-0,062;26,187;-23,687;-14,750;183,125;-60,000;4,937;38402633;33703687;905;2,339;12
47,877;908,106;-2,124;-0,860;-0,064;0,504;0,000;0,250;-0,125;26,187;-24,875;-14,375;183,125;-59,938;5,062;38402630;33703684;905;3,567;12
47,877;908,225;-2,213;-0,863;-0,067;0,502;0,187;0,062;0,125;25,062;-24,500;-15,687;182,875;-59,938;5,187;38402628;33703680;905;4,732;12
47,894;908,141;-2,261;-0,859;-0,065;0,499;0,000;0,062;0,000;25,062;-24,062;-15,250;182,750;-59,938;5,312;38402625;33703677;905;6,217;12
;;;;;;;;;;;;;;;;;;;
MaxAltitude;MaxAccel_X;MaxAccel_Y;MaxAccel_Z;MaxSiv;ApogeeTime;DescendTime;FlightTime;;;;;;;;;;;;
1442,07;-7,62;3,12;3,52;12;17,10;77,84;94,93;;;;;;;;;;;;
